ticker,symbol,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume,gap,roll
BIT,BIT$N,H1,2024-04-23 09:00:00,1713862800,342500.0,344560.0,341900.0,343840.0,1403,20,1571,,False
BIT,BIT$N,H1,2024-04-23 10:00:00,1713866400,343580.0,345580.0,342740.0,345180.0,1737,20,1972,-260.0,False
BIT,BIT$N,H1,2024-04-23 11:00:00,1713870000,345160.0,346020.0,344820.0,345480.0,912,20,1005,-20.0,False
BIT,BIT$N,H1,2024-04-23 12:00:00,1713873600,345560.0,345640.0,344140.0,344440.0,757,20,824,80.0,False
BIT,BIT$N,H1,2024-04-23 13:00:00,1713877200,344360.0,345580.0,344320.0,345260.0,596,20,633,-80.0,False
BIT,BIT$N,H1,2024-04-23 14:00:00,1713880800,345300.0,345460.0,344300.0,344640.0,569,20,609,40.0,False
BIT,BIT$N,H1,2024-04-23 15:00:00,1713884400,344720.0,344760.0,342960.0,344520.0,1006,20,1094,80.0,False
BIT,BIT$N,H1,2024-04-23 16:00:00,1713888000,344540.0,344720.0,342520.0,343380.0,713,20,784,20.0,False
BIT,BIT$N,H1,2024-04-23 17:00:00,1713891600,343320.0,343420.0,340000.0,340920.0,530,20,555,-60.0,False
BIT,BIT$N,H1,2024-04-23 18:00:00,1713895200,340900.0,341580.0,339400.0,340500.0,180,20,237,-20.0,False
BIT,BIT$N,H1,2024-04-24 09:00:00,1713949200,342980.0,344000.0,342160.0,343600.0,1000,20,1081,2480.0,False
BIT,BIT$N,H1,2024-04-24 10:00:00,1713952800,343580.0,343580.0,341000.0,342460.0,1726,20,1861,-20.0,False
BIT,BIT$N,H1,2024-04-24 11:00:00,1713956400,342560.0,343500.0,338000.0,338920.0,1977,20,2325,100.0,False
BIT,BIT$N,H1,2024-04-24 12:00:00,1713960000,338920.0,340340.0,336260.0,337680.0,1487,20,1818,0.0,False
BIT,BIT$N,H1,2024-04-24 13:00:00,1713963600,337520.0,339000.0,336460.0,337620.0,853,20,1137,-160.0,False
BIT,BIT$N,H1,2024-04-24 14:00:00,1713967200,337480.0,339180.0,336960.0,337500.0,696,20,856,-140.0,False
BIT,BIT$N,H1,2024-04-24 15:00:00,1713970800,337460.0,337620.0,334240.0,334620.0,1491,20,1829,-40.0,False
BIT,BIT$N,H1,2024-04-24 16:00:00,1713974400,334720.0,335120.0,333860.0,334360.0,1048,20,1271,100.0,False
BIT,BIT$N,H1,2024-04-24 17:00:00,1713978000,334560.0,334820.0,332060.0,332300.0,713,20,779,200.0,False
BIT,BIT$N,H1,2024-04-24 18:00:00,1713981600,332320.0,332400.0,329180.0,330700.0,403,20,513,20.0,False
BIT,BIT$N,H1,2024-04-25 09:00:00,1714035600,330780.0,331720.0,328620.0,331160.0,1673,20,1815,80.0,False
BIT,BIT$N,H1,2024-04-25 10:00:00,1714039200,331300.0,333940.0,327980.0,328920.0,1709,20,1930,140.0,False
BIT,BIT$N,H1,2024-04-25 11:00:00,1714042800,329040.0,332780.0,328900.0,329600.0,1362,20,1515,120.0,False
BIT,BIT$N,H1,2024-04-25 12:00:00,1714046400,329520.0,331860.0,328160.0,331700.0,1137,20,1273,-80.0,False
BIT,BIT$N,H1,2024-04-25 13:00:00,1714050000,331600.0,333380.0,330960.0,333120.0,905,20,1045,-100.0,False
BIT,BIT$N,H1,2024-04-25 14:00:00,1714053600,333200.0,334540.0,332340.0,334040.0,1133,20,1289,80.0,False
BIT,BIT$N,H1,2024-04-25 15:00:00,1714057200,333840.0,335840.0,333400.0,334780.0,851,20,958,-200.0,False
BIT,BIT$N,H1,2024-04-25 16:00:00,1714060800,334840.0,335460.0,334260.0,335220.0,586,20,660,60.0,False
BIT,BIT$N,H1,2024-04-25 17:00:00,1714064400,335080.0,335640.0,334260.0,334940.0,484,20,527,-140.0,False
BIT,BIT$N,H1,2024-04-25 18:00:00,1714068000,334780.0,335960.0,333580.0,334480.0,187,20,206,-160.0,False
BIT,BIT$N,H1,2024-04-26 09:00:00,1714122000,335240.0,337740.0,335240.0,336600.0,104,20,140,760.0,True
BIT,BIT$N,H1,2024-04-26 10:00:00,1714125600,336880.0,338000.0,334220.0,338000.0,117,20,120,280.0,False
BIT,BIT$N,H1,2024-04-26 11:00:00,1714129200,337900.0,339380.0,335360.0,335380.0,106,20,114,-100.0,False
BIT,BIT$N,H1,2024-04-26 12:00:00,1714132800,335080.0,335180.0,331360.0,333640.0,89,20,92,-300.0,False
BIT,BIT$N,H1,2024-04-26 13:00:00,1714136400,333640.0,333640.0,332380.0,333360.0,27,20,28,0.0,False
BIT,BIT$N,H1,2024-04-26 14:00:00,1714140000,333080.0,333500.0,331400.0,332400.0,75,20,93,-280.0,False
BIT,BIT$N,H1,2024-04-26 15:00:00,1714143600,332420.0,333200.0,330620.0,333200.0,64,20,74,20.0,False
BIT,BIT$N,H1,2024-04-26 16:00:00,1714147200,333140.0,333140.0,330120.0,331200.0,88,20,102,-60.0,False
BIT,BIT$N,H1,2024-04-26 17:00:00,1714150800,331140.0,332100.0,330300.0,331000.0,44,20,70,-60.0,False
BIT,BIT$N,H1,2024-04-26 18:00:00,1714154400,330740.0,334300.0,330740.0,334300.0,28,20,39,-260.0,False
BIT,BIT$N,H1,2024-04-29 09:00:00,1714381200,325960.0,326000.0,322960.0,325280.0,765,20,806,-8340.0,False
BIT,BIT$N,H1,2024-04-29 10:00:00,1714384800,325320.0,325720.0,321060.0,322140.0,1125,20,1220,40.0,False
BIT,BIT$N,H1,2024-04-29 11:00:00,1714388400,322100.0,325840.0,321280.0,325800.0,1395,20,1481,-40.0,False
BIT,BIT$N,H1,2024-04-29 12:00:00,1714392000,325820.0,329020.0,325300.0,328040.0,1693,20,1887,20.0,False
