ticker,symbol,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume,gap,roll
BIT,BIT$N,M12,2024-04-23 09:00:00,1713862800,342500.0,344380.0,341900.0,344120.0,291,20,342,,False
BIT,BIT$N,M12,2024-04-23 09:12:00,1713863520,343820.0,344560.0,343620.0,344360.0,212,20,214,-300.0,False
BIT,BIT$N,M12,2024-04-23 09:24:00,1713864240,344380.0,344480.0,343000.0,343840.0,230,20,273,20.0,False
BIT,BIT$N,M12,2024-04-23 09:36:00,1713864960,343680.0,343820.0,342620.0,342660.0,304,20,338,-160.0,False
BIT,BIT$N,M12,2024-04-23 09:48:00,1713865680,342660.0,344240.0,342600.0,343840.0,366,20,404,0.0,False
BIT,BIT$N,M12,2024-04-23 10:00:00,1713866400,343580.0,344900.0,342740.0,343800.0,625,20,727,-260.0,False
BIT,BIT$N,M12,2024-04-23 10:12:00,1713867120,343920.0,344840.0,343820.0,344420.0,343,20,431,120.0,False
BIT,BIT$N,M12,2024-04-23 10:24:00,1713867840,344420.0,345000.0,344380.0,344960.0,191,20,199,0.0,False
BIT,BIT$N,M12,2024-04-23 10:36:00,1713868560,344940.0,345580.0,344920.0,345280.0,397,20,426,-20.0,False
BIT,BIT$N,M12,2024-04-23 10:48:00,1713869280,345360.0,345400.0,344500.0,345180.0,181,20,189,80.0,False
BIT,BIT$N,M12,2024-04-23 11:00:00,1713870000,345160.0,345560.0,345060.0,345260.0,241,20,266,-20.0,False
BIT,BIT$N,M12,2024-04-23 11:12:00,1713870720,345380.0,345660.0,345240.0,345420.0,116,20,121,120.0,False
BIT,BIT$N,M12,2024-04-23 11:24:00,1713871440,345480.0,345980.0,345420.0,345800.0,184,20,203,60.0,False
BIT,BIT$N,M12,2024-04-23 11:36:00,1713872160,345800.0,346020.0,344820.0,345320.0,240,20,272,0.0,False
BIT,BIT$N,M12,2024-04-23 11:48:00,1713872880,345300.0,345880.0,345220.0,345480.0,131,20,143,-20.0,False
BIT,BIT$N,M12,2024-04-23 12:00:00,1713873600,345560.0,345640.0,344940.0,345120.0,159,20,174,80.0,False
BIT,BIT$N,M12,2024-04-23 12:12:00,1713874320,345120.0,345160.0,344660.0,344900.0,72,20,80,0.0,False
BIT,BIT$N,M12,2024-04-23 12:24:00,1713875040,344940.0,345500.0,344780.0,344780.0,131,20,140,40.0,False
BIT,BIT$N,M12,2024-04-23 12:36:00,1713875760,344820.0,344860.0,344140.0,344600.0,214,20,241,40.0,False
BIT,BIT$N,M12,2024-04-23 12:48:00,1713876480,344520.0,345060.0,344200.0,344440.0,181,20,189,-80.0,False
BIT,BIT$N,M12,2024-04-23 13:00:00,1713877200,344360.0,345000.0,344320.0,344880.0,118,20,122,-80.0,False
BIT,BIT$N,M12,2024-04-23 13:12:00,1713877920,344940.0,345420.0,344940.0,345320.0,124,20,130,60.0,False
BIT,BIT$N,M12,2024-04-23 13:24:00,1713878640,345360.0,345360.0,344720.0,345120.0,102,20,105,40.0,False
BIT,BIT$N,M12,2024-04-23 13:36:00,1713879360,345120.0,345580.0,344940.0,345420.0,151,20,165,0.0,False
BIT,BIT$N,M12,2024-04-23 13:48:00,1713880080,345500.0,345500.0,345160.0,345260.0,101,20,111,80.0,False
BIT,BIT$N,M12,2024-04-23 14:00:00,1713880800,345300.0,345420.0,345200.0,345280.0,93,20,95,40.0,False
BIT,BIT$N,M12,2024-04-23 14:12:00,1713881520,345220.0,345440.0,345080.0,345280.0,109,20,116,-60.0,False
BIT,BIT$N,M12,2024-04-23 14:24:00,1713882240,345300.0,345460.0,345180.0,345300.0,74,20,85,20.0,False
BIT,BIT$N,M12,2024-04-23 14:36:00,1713882960,345360.0,345420.0,345220.0,345260.0,63,20,65,60.0,False
BIT,BIT$N,M12,2024-04-23 14:48:00,1713883680,345240.0,345340.0,344300.0,344640.0,230,20,248,-20.0,False
BIT,BIT$N,M12,2024-04-23 15:00:00,1713884400,344720.0,344740.0,343180.0,344000.0,347,20,383,80.0,False
BIT,BIT$N,M12,2024-04-23 15:12:00,1713885120,344000.0,344060.0,343480.0,344060.0,88,20,91,0.0,False
BIT,BIT$N,M12,2024-04-23 15:24:00,1713885840,344060.0,344320.0,343400.0,343480.0,134,20,156,0.0,False
BIT,BIT$N,M12,2024-04-23 15:36:00,1713886560,343380.0,344280.0,342960.0,344260.0,238,20,261,-100.0,False
BIT,BIT$N,M12,2024-04-23 15:48:00,1713887280,344280.0,344760.0,343840.0,344520.0,199,20,203,20.0,False
BIT,BIT$N,M12,2024-04-23 16:00:00,1713888000,344540.0,344720.0,343120.0,343720.0,230,20,245,20.0,False
BIT,BIT$N,M12,2024-04-23 16:12:00,1713888720,343700.0,343940.0,343180.0,343620.0,132,20,143,-20.0,False
BIT,BIT$N,M12,2024-04-23 16:24:00,1713889440,343500.0,343680.0,343320.0,343680.0,42,20,46,-120.0,False
BIT,BIT$N,M12,2024-04-23 16:36:00,1713890160,343680.0,343680.0,342520.0,343060.0,117,20,137,0.0,False
BIT,BIT$N,M12,2024-04-23 16:48:00,1713890880,343080.0,343580.0,342860.0,343380.0,192,20,213,20.0,False
BIT,BIT$N,M12,2024-04-23 17:00:00,1713891600,343320.0,343420.0,342800.0,343360.0,73,20,77,-60.0,False
BIT,BIT$N,M12,2024-04-23 17:12:00,1713892320,343220.0,343380.0,342240.0,342400.0,111,20,115,-140.0,False
BIT,BIT$N,M12,2024-04-23 17:24:00,1713893040,342400.0,342860.0,342220.0,342540.0,140,20,143,0.0,False
BIT,BIT$N,M12,2024-04-23 17:36:00,1713893760,342560.0,342680.0,342300.0,342340.0,58,20,61,20.0,False
BIT,BIT$N,M12,2024-04-23 17:48:00,1713894480,342340.0,342540.0,340000.0,340920.0,148,20,159,0.0,False
BIT,BIT$N,M12,2024-04-23 18:00:00,1713895200,340900.0,341580.0,340300.0,341320.0,74,20,87,-20.0,False
BIT,BIT$N,M12,2024-04-23 18:12:00,1713895920,341060.0,341480.0,340340.0,340520.0,83,20,98,-260.0,False
BIT,BIT$N,M12,2024-04-23 18:24:00,1713896640,340520.0,340520.0,339400.0,340500.0,23,20,52,0.0,False
BIT,BIT$N,M12,2024-04-24 09:00:00,1713949200,342980.0,343700.0,342160.0,343620.0,212,20,234,2480.0,False
BIT,BIT$N,M12,2024-04-24 09:12:00,1713949920,343720.0,343960.0,343360.0,343440.0,156,20,165,100.0,False
BIT,BIT$N,M12,2024-04-24 09:24:00,1713950640,343440.0,344000.0,343140.0,343820.0,272,20,297,0.0,False
BIT,BIT$N,M12,2024-04-24 09:36:00,1713951360,343840.0,343840.0,343160.0,343420.0,187,20,200,20.0,False
BIT,BIT$N,M12,2024-04-24 09:48:00,1713952080,343480.0,343740.0,343160.0,343600.0,173,20,185,60.0,False
BIT,BIT$N,M12,2024-04-24 10:00:00,1713952800,343580.0,343580.0,341500.0,342200.0,668,20,716,-20.0,False
BIT,BIT$N,M12,2024-04-24 10:12:00,1713953520,342140.0,342400.0,341800.0,342000.0,200,20,211,-60.0,False
BIT,BIT$N,M12,2024-04-24 10:24:00,1713954240,342000.0,342160.0,341000.0,341880.0,377,20,417,0.0,False
BIT,BIT$N,M12,2024-04-24 10:36:00,1713954960,341880.0,342080.0,341620.0,341900.0,147,20,153,0.0,False
BIT,BIT$N,M12,2024-04-24 10:48:00,1713955680,341900.0,343040.0,341900.0,342460.0,334,20,364,0.0,False
BIT,BIT$N,M12,2024-04-24 11:00:00,1713956400,342560.0,343500.0,342400.0,343000.0,374,20,426,100.0,False
BIT,BIT$N,M12,2024-04-24 11:12:00,1713957120,343080.0,343140.0,341820.0,342220.0,259,20,279,80.0,False
BIT,BIT$N,M12,2024-04-24 11:24:00,1713957840,342360.0,342360.0,340280.0,340540.0,493,20,566,140.0,False
BIT,BIT$N,M12,2024-04-24 11:36:00,1713958560,340600.0,341000.0,339000.0,339280.0,512,20,619,60.0,False
BIT,BIT$N,M12,2024-04-24 11:48:00,1713959280,339100.0,339840.0,338000.0,338920.0,339,20,435,-180.0,False
